Rxn id,Rxn description,Formula,Gene-reaction association,Genes,Proteins,Subsystem,Reversible,LB,UB,Objective,Confidence Score,EC Number,Notes,References,,,
PIN3K12262180,phosphatidylinositol 3-kinase,atp_c +12262180ptd1ino_c  => adp_c + 12262180ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K12262180,1-phosphatidylinositol 4-kinase,atp_c + 12262180ptd1ino_c  => adp_c + 12262180ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K12262180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12262180ptd4ino_c  => adp_c + 12262180ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K12262180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12262180ptd4ino_c  => adp_c + 12262180ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K12262180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12262180ptd34inobp_c  => adp_c + 12262180ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP12262180,phosphoinositide phospholipase C,h2o_c + 12262180ptd45inobp_c  => 12262180dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
PTD3INO12262180,assignment to generic species,12262180ptd3ino_c <=> ptd3ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD4INO12262180,assignment to generic species,12262180ptd4ino_c <=> ptd4ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD34INOBP12262180,assignment to generic species,12262180ptd34inobp_c <=> ptd34inobp_c,,,,,1,-1000,1000,0,,,added,,,,
PTD345INOTP12262180,assignment to generic species,12262180ptd34inobp_c <=> ptd345inotp_c,,,,,1,-1000,1000,0,,,added,,,,
PSSA12262180,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp12262180g_c + ser_L_c => cmp_c + 2 h_c + ps12262180_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD12262180,Phosphatidylserine decarboxylase,ps12262180_c => co2_c + pe12262180_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT12262180,ethanolaminephosphotransferase,cdpea_c + 0.01 12262180dgr_c  <=> cmp_c + h_c + 0.01 pe12262180_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT12262180,phosphatidyethanolamine N-methyltransferase,pe12262180_c + 3 amet_c => 3 ahcys_c + 12262180pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE12262180,assignment to generic species,pe12262180_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS12262180,assignment to generic species,ps12262180_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
DAG12252181,assignment to generic species,12252181dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK12252181,diacylglycerol kinase,12252181dgr_c + atp_c => adp_c + h_c + pa12252181_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN12252181,phosphatidate cytidylyltransferase,ctp_c + h_c + pa12252181_c => cdp12252181g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PINOS12252181,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,inost_c + 0.01 cdp12252181g_c => cmp_c + h_c + 0.01 12252181ptd1ino_c,(MAL13P1_82),MAL13P1_82,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.8.11,added,,,,
PTD1INO12252181,assignment to generic species,12252181ptd1ino_c <=> ptd1ino_c,,,,,1,-1000,1000,0,,,added,,,,
PIN3K12252181,phosphatidylinositol 3-kinase,atp_c +12252181ptd1ino_c  => adp_c + 12252181ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K12252181,1-phosphatidylinositol 4-kinase,atp_c + 12252181ptd1ino_c  => adp_c + 12252181ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K12252181,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12252181ptd4ino_c  => adp_c + 12252181ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K12252181,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12252181ptd4ino_c  => adp_c + 12252181ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K12252181,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 12252181ptd34inobp_c  => adp_c + 12252181ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP12252181,phosphoinositide phospholipase C,h2o_c + 12252181ptd45inobp_c  => 12252181dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
PTD3INO12252181,assignment to generic species,12252181ptd3ino_c <=> ptd3ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD4INO12252181,assignment to generic species,12252181ptd4ino_c <=> ptd4ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD34INOBP12252181,assignment to generic species,12252181ptd34inobp_c <=> ptd34inobp_c,,,,,1,-1000,1000,0,,,added,,,,
PTD345INOTP12252181,assignment to generic species,12252181ptd34inobp_c <=> ptd345inotp_c,,,,,1,-1000,1000,0,,,added,,,,
PSSA12252181,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp12252181g_c + ser_L_c => cmp_c + 2 h_c + ps12252181_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD12252181,Phosphatidylserine decarboxylase,ps12252181_c => co2_c + pe12252181_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT12252181,ethanolaminephosphotransferase,cdpea_c + 0.01 12252181dgr_c  <=> cmp_c + h_c + 0.01 pe12252181_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT12252181,phosphatidyethanolamine N-methyltransferase,pe12252181_c + 3 amet_c => 3 ahcys_c + 12252181pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE12252181,assignment to generic species,pe12252181_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS12252181,assignment to generic species,ps12252181_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
PA12252181tap,phosphatidic acid transport to apicoplast,pa12252181_ap  <=> pa12252181_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A12252181,phospholipase A2,h2o_c + pa12252181_c => 1161g3p_c + ocdcea_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
DAG11602140CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 11602140dgr_c => cmp_c + h_c + 0.01 11602140pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,,added,,,,
PLIPC11602140,Phospholipase C,11602140pc_c + h2o_c => cholp_c + 11602140dgr_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT116021403180,Diglyceride acyltransferase,11602140dgr_c + stcoa_c =>  coa_c + 116021403180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116021403180,gluside exchange,116021403180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
DGAT116021403181,Diglyceride acyltransferase,11602140dgr_c + odecoa_c=> coa_c + 116021403181tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116021403181,assignment to generic species,116021403181tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS116021403180,triacylglycerol lipase,116021403181tgr_c + h2o_c => 11602140dgr_c + ocdcea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11602140,triacylglycerol lipase,11602140dgr_c + h2o_c => 1160mgr_c + ttdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS1160,acylglycerol lipase,1160mgr_c + h2o_c => glyc_c + hdca_c,(PF10_0020),PF10_0020,,Lipids Metabolism,0,0,1000,0,,3.1.1.23,added,,,,
PLIPA211602140,Phospholipase A2,11602140pc_c + h2o_c <=> ttdca_c + 160lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LPCHOL160,assignment to generic species,160lpchol_c => lpchol_c,,,,,1,-1000,1000,0,,,added,,,,
LCAT11602140,phosphatidylcholine-sterol O-acyltransferase,11602140pc_c + chsterol_c => xolest140_c + 160lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
LPLIPAPC1160,lysophospholipase,160lpchol_c + h2o_c <=> g3pc_c + hdca_c,(PF07_0005) or (PF07_0040) or (PF10_0379) or (PF14_0017) or (PF14_0737) or (PF14_0738),PF07_0005 PF07_0040 PF10_0379 PF14_0017 PF14_0737 PF14_0738,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.5,added,,,,
XOLEST140,assignment to generic species,xolest140_c <=> xolest_c,,,,,1,-1000,1000,0,,,added,,,,
PC11602140,assignment to generic species,11602140pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11602160CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 12dgr160_c => cmp_c + h_c + 0.01 11602160pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,,added,,,,
PLIPC11602160,Phospholipase C,11602160pc_c + h2o_c => cholp_c + 12dgr160_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT116021603180,Diglyceride acyltransferase,12dgr160_c + stcoa_c =>  coa_c + 116021603180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116021603180,assignment to generic species,116021603180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
PLIPA211602160,Phospholipase A2,11602160pc_c + h2o_c  <=> hdca_c + 160lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LCAT11602160,phosphatidylcholine-sterol O-acyltransferase,11602160pc_c + chsterol_c => xolest160_c + 160lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
XOLEST160,assignment to generic species,xolest160_c <=> xolest_c,,,,,1,-1000,1000,0,,,added,,,,
PC11602160,assignment to generic species,11602160pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11612160CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 11612160dgr_c => cmp_c + h_c + 0.01 11612160pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,,added,,,,
PLIPC11612160,Phospholipase C,11612160pc_c + h2o_c => cholp_c + 11612160dgr_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT116121603180,Diglyceride acyltransferase,11612160dgr_c + stcoa_c =>  coa_c + 116121603180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116121603180,assignment to generic species,116121603180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS116021603160,triacylglycerol lipase,123tgr160_c + h2o_c => 12dgr160_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11612160,triacylglycerol lipase,12dgr160_c + h2o_c => 1160mgr_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS116121603180,triacylglycerol lipase,116121603180tgr_c + h2o_c => 11612160dgr_c + ocdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11612160,triacylglycerol lipase,11612160dgr_c + h2o_c => 1161mgr_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS1161,acylglycerol lipase,1161mgr_c + h2o_c => glyc_c + hdcea_c,(PF10_0020),PF10_0020,,Lipids Metabolism,0,0,1000,0,,3.1.1.23,added,,,,
DGAT116121603181,Diglyceride acyltransferase,11612160dgr_c + odecoa_c =>  coa_c + 116121603181tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116121603181,assignment to generic species,116121603181tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS116121603181,triacylglycerol lipase,116121603181tgr_c + h2o_c => 11612160dgr_c + ocdcea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
DGAT116121603204,Diglyceride acyltransferase,11612160dgr_c + aracoa_c =>  coa_c + 116121603204tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116121603204,assignment to generic species,116121603204tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS116121603204,triacylglycerol lipase,116121603204tgr_c + h2o_c => 11612160dgr_c + icttea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11612160,triacylglycerol lipase,11612160dgr_c + h2o_c => 1161mgr_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
DGAT116121603182,Diglyceride acyltransferase,11612160dgr_c + ocdycacoa_c =>  coa_c + 116121603182tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG116121603182,assignment to generic species,116121603182tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS116121603182,triacylglycerol lipase,116121603182tgr_c + h2o_c => 11612160dgr_c + ocdcdea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
PLIPA211612160,Phospholipase A2,11612160pc_c + h2o_c <=> hdcea_c + 160lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LCAT11612160,phosphatidylcholine-sterol O-acyltransferase,11612160pc_c + chsterol_c => xolest161_c + 160lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
XOLEST161,assignment to generic species,xolest161_c <=> xolest_c,,,,,1,-1000,1000,0,,,added,,,,
PC11612160,assignment to generic species,11612160pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG1180160CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 11802160dgr_c => cmp_c + h_c + 0.01 11802160pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,2.7.8.2,added,,,,
PLIPC11802160,Phospholipase C,11802160pc_c + h2o_c => cholp_c + 11802160dgr_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT118021603180,Diglyceride acyltransferase,11802160dgr_c + stcoa_c =>  coa_c + 118021603180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118021603180,assignment to generic species,118021603180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118021603180,triacylglycerol lipase,118021603180tgr_c + h2o_c => 11802160dgr_c + ocdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11802160,triacylglycerol lipase,11802160dgr_c + h2o_c => 1180mgr_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS1180,acylglycerol lipase,1180mgr_c + h2o_c => glyc_c + ocdca_c,(PF10_0020),PF10_0020,,Lipids Metabolism,0,0,1000,0,,3.1.1.23,added,,,,
DGAT118021603204,Diglyceride acyltransferase,11802160dgr_c + aracoa_c =>  coa_c + 118021603204tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118021603204,assignment to generic species,118021603204tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118021603204,triacylglycerol lipase,118021603204tgr_c + h2o_c => 11802160dgr_c + icttea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
PLIPA211802160,Phospholipase A2,11802160pc_c + h2o_c  <=> ocdca_c + 160lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
PLIPA211802160bis,Phospholipase A2,11802160pc_c + h2o_c  <=> hdca_c + 180lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LPCHOL180,assignment to generic species,180lpchol_c => lpchol_c,,,,,1,-1000,1000,0,,,added,,,,
LCAT11802160,phosphatidylcholine-sterol O-acyltransferase,11802160pc_c + chsterol_c => xolest180_c + 160lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
LCAT11802160bis,phosphatidylcholine-sterol O-acyltransferase,11802160pc_c + chsterol_c => xolest160_c + 180lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
LPLIPAPC1180,lysophospholipase,180lpchol_c + h2o_c <=> g3pc_c + ocdca_c,(PF07_0005) or (PF07_0040) or (PF10_0379) or (PF14_0017) or (PF14_0737) or (PF14_0738),PF07_0005 PF07_0040 PF10_0379 PF14_0017 PF14_0737 PF14_0738,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.5,added,,,,
PC11802160,assignment to generic species,11802160pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11802180CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 12dgr180_c => cmp_c + h_c + 0.01 11802180pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,2.7.8.2,added,,,,
PLIPC11802180,Phospholipase C,11802180pc_c + h2o_c => cholp_c + 12dgr180_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT118021803180,Diglyceride acyltransferase,12dgr180_c + stcoa_c =>  coa_c + 118021803180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118021803180,assignment to generic species,118021803180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118021803180,triacylglycerol lipase,118021803180tgr_c + h2o_c => 12dgr180_c + ocdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11802180,triacylglycerol lipase,12dgr180_c + h2o_c => 1180mgr_c + ocdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
PLIPA211802180,Phospholipase A2,11802180pc_c + h2o_c  <=> ocdca_c + 180lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LCAT1180280,phosphatidylcholine-sterol O-acyltransferase,11802180pc_c + chsterol_c => xolest180_c + 180lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
XOLEST180,assignment to generic species,xolest180_c <=> xolest_c,,,,,1,-1000,1000,0,,,added,,,,
PC11802180,assignment to generic species,11802180pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11812160CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 11812160dgr_c => cmp_c + h_c + 0.01 11812160pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,2.7.8.2,added,,,,
PLIPC11812160,Phospholipase C,11812160pc_c + h2o_c => cholp_c + 11812160dgr_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT118121603180,Diglyceride acyltransferase,11812160dgr_c + stcoa_c =>  coa_c + 118121603180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118121603180,assignment to generic species,118121603180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
DGAT118121603204,Diglyceride acyltransferase,11812160dgr_c + aracoa_c =>  coa_c + 118121603204tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118121603204,assignment to generic species,118121603204tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118121603204,triacylglycerol lipase,118121603204tgr_c + h2o_c => 11812160dgr_c + icttea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11812160,triacylglycerol lipase,11812160dgr_c + h2o_c => 1181mgr_c + hdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS1181,acylglycerol lipase,1181mgr_c + h2o_c => glyc_c + ocdcea_c,(PF10_0020),PF10_0020,,Lipids Metabolism,0,0,1000,0,,3.1.1.23,added,,,,
PLIPA211812160,Phospholipase A2,11812160pc_c + h2o_c  <=> ocdcea_c + 160lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
PLIPA211812160bis,Phospholipase A2,11812160pc_c + h2o_c  <=> hdca_c + 181lpchol_c,(PFB0410c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,3.1.1.4,added,,,,
LPCHOL181,assignment to generic species,181lpchol_c => lpchol_c,,,,,1,-1000,1000,0,,,added,,,,
LCAT11812160,phosphatidylcholine-sterol O-acyltransferase,11812160pc_c + chsterol_c => xolest181_c + 160lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
LCAT11812160bis,phosphatidylcholine-sterol O-acyltransferase,11812160pc_c + chsterol_c => xolest160_c + 181lpchol_c,(PFF1420w),PFF1420w,,Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.43,added,,,,
XOLEST181,assignment to generic species,xolest181_c <=> xolest_c,,,,,1,-1000,1000,0,,,added,,,,
PC11812160,assignment to generic species,11812160pc_c <=> pc_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11812161CPT,diacylglycerol cholinephosphotransferase,cdpchol_c + 0.01 11812161dgr_c => cmp_c + h_c + 0.01 11812161pc_c ,(PFF1375c),,,Lipids PhosphatidylcholineMetabolism,0,0,1000,0,,2.7.8.2,added,,,,
PLIPC11812161,Phospholipase C,11812161pc_c + h2o_c => cholp_c + 11812161dgr_c,(PF10_0132),,,Phosphatidylcholine metabolism,0,-1000,1000,0,,3.1.4.11,added,,,,
DGAT118121613204,Diglyceride acyltransferase,11812161dgr_c + aracoa_c =>  coa_c + 118121613204tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118121613204,assignment to generic species,118121613204tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118121613204,triacylglycerol lipase,118121613204tgr_c + h2o_c => 11812161dgr_c + icttea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
LPS11812161,triacylglycerol lipase,11812161dgr_c + h2o_c => 1181mgr_c + hdcea_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
DGAT118121613180,Diglyceride acyltransferase,11812161dgr_c + stcoa_c =>  coa_c + 118121613180tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
TAG118121613180,assignment to generic species,118121613180tgr_c <=> tag_c,,,,,1,-1000,1000,0,,,added,,,,
LPS118121613180,triacylglycerol lipase,118121613180tgr_c + h2o_c => 11812161dgr_c + ocdca_c,(PFI1180w),PFI1180w,,Lipids Metabolism,0,0,1000,0,,3.1.1.3,added,,,,
DGAT118121613181,Diglyceride acyltransferase,11812161dgr_c + odecoa_c =>  coa_c + 118121613181tgr_c,(PFC0995c),,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.3.1.20,added,,,,
